_id,ltable_ID,rtable_ID,ID_ID_lev_dist,ID_ID_lev_sim,ID_ID_jar,ID_ID_jwn,ID_ID_exm,ID_ID_jac_qgm_3_qgm_3,Album_Album_jac_qgm_3_qgm_3,Album_Album_cos_dlm_dc0_dlm_dc0,Album_Album_jac_dlm_dc0_dlm_dc0,Album_Album_mel,Album_Album_lev_dist,Album_Album_lev_sim,Album_Album_nmw,Album_Album_sw,Artist_Artist_jac_qgm_3_qgm_3,Artist_Artist_cos_dlm_dc0_dlm_dc0,Artist_Artist_jac_dlm_dc0_dlm_dc0,Artist_Artist_mel,Artist_Artist_lev_dist,Artist_Artist_lev_sim,Artist_Artist_nmw,Artist_Artist_sw,Genre_Genre_jac_qgm_3_qgm_3,Genre_Genre_cos_dlm_dc0_dlm_dc0,Genre_Genre_jac_dlm_dc0_dlm_dc0,Genre_Genre_mel,Genre_Genre_lev_dist,Genre_Genre_lev_sim,Genre_Genre_nmw,Genre_Genre_sw,Label_Label_jac_qgm_3_qgm_3,Label_Label_cos_dlm_dc0_dlm_dc0,Label_Label_jac_dlm_dc0_dlm_dc0,Label_Label_mel,Label_Label_lev_dist,Label_Label_lev_sim,Label_Label_nmw,Label_Label_sw,Release_Date_Release_Date_jac_qgm_3_qgm_3,Release_Date_Release_Date_cos_dlm_dc0_dlm_dc0,Release_Date_Release_Date_jac_dlm_dc0_dlm_dc0,Release_Date_Release_Date_mel,Release_Date_Release_Date_lev_dist,Release_Date_Release_Date_lev_sim,Release_Date_Release_Date_nmw,Release_Date_Release_Date_sw,predicted
680,a1635,b1692,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,0.1111111111111111,0.0,0.0,0.6000000238418579,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.4375,0.0,0.0,0.9166666865348816,5.0,0.5833333333333333,2.0,5.0,0.38235294117647056,0.0,0.0,0.8543010950088501,19.0,0.3870967741935484,-7.0,11.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
681,a1637,b1679,3.0,0.4,0.7333333492279053,0.7333333492279053,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.16,0.0,0.0,0.7230769395828247,9.0,0.3076923076923077,3.0,3.0,0.07272727272727272,0.0,0.0,0.5845513939857483,44.0,0.13725490196078427,-33.0,2.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
682,a1638,b1691,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.30434782608695654,0.0,0.0,0.7555555105209351,7.0,0.5,5.0,5.0,0.3488372093023256,0.2886751345948129,0.16666666666666666,0.8747323751449585,12.0,0.5862068965517242,13.0,13.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
685,a1641,b1696,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.75,0.8333333333333335,0.7142857142857143,0.9197777509689331,3.0,0.8888888888888888,22.0,22.0,0.08955223880597014,0.0,0.0,0.5751984119415283,57.0,0.109375,-45.0,4.0,0.7727272727272727,0.6666666666666667,0.5,0.9888889193534851,1.0,0.9444444444444444,16.0,16.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
689,a1644,b1683,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,0.15384615384615385,0.0,0.0,0.6606630682945251,52.0,0.16129032258064513,-40.0,5.0,0.10256410256410256,0.0,0.0,0.6466666460037231,15.0,0.25,5.0,5.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
710,a1650,b1687,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.1794871794871795,0.0,0.0,0.645714282989502,27.0,0.22857142857142854,-15.0,5.0,0.3870967741935484,0.0,0.0,0.6532627940177917,15.0,0.4444444444444444,-3.0,10.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
715,a1659,b1688,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,0.175,0.0,0.0,0.5894426107406616,34.0,0.2093023255813954,-22.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
718,a1662,b1675,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,0.6923076923076923,0.6666666666666667,0.5,0.9190211296081543,2.0,0.935483870967742,29.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.29411764705882354,0.0,0.0,0.7783550024032593,6.0,0.4545454545454546,1.0,3.0,0.27586206896551724,0.0,0.0,0.5986666679382324,17.0,0.31999999999999995,-9.0,6.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
720,a1663,b1665,2.0,0.6,0.7333333492279053,0.7333333492279053,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.1206896551724138,0.0,0.0,0.6111111044883728,55.0,0.140625,-43.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
722,a1664,b1668,2.0,0.6,0.7333333492279053,0.7333333492279053,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.2430935792868538,0.04279193609737543,0.04272854063649043,0.7087616973523633,19.822365918600227,0.35271791851608475,-8.901483453784708,4.663750475465957,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
724,a1667,b1678,3.0,0.4,0.7333333492279053,0.7333333492279053,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.2430935792868538,0.04279193609737543,0.04272854063649043,0.7087616973523633,19.822365918600227,0.35271791851608475,-8.901483453784708,4.663750475465957,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
725,a167,b3091,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.16666666666666666,0.0,0.0,0.7888888716697693,7.0,0.41666666666666663,5.0,5.0,0.42857142857142855,0.0,0.0,0.8618181943893433,14.0,0.43999999999999995,-3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
726,a1675,b1671,2.0,0.6,0.7333333492279053,0.7333333492279053,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,0.14814814814814814,0.0,0.0,0.6087719202041626,15.0,0.21052631578947367,-7.0,2.0,0.2125,0.16666666666666666,0.08333333333333333,0.6783589720726013,54.0,0.3076923076923077,-24.0,16.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
727,a1676,b1667,3.0,0.4,0.7833333611488342,0.7833333611488342,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.13513513513513514,0.0,0.0,0.6178265810012817,19.0,0.2692307692307693,-7.0,5.0,0.25,0.0,0.0,0.7802777886390686,11.0,0.44999999999999996,5.0,6.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
728,a1677,b1670,2.0,0.6,0.7333333492279053,0.7333333492279053,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.2857142857142857,0.0,0.0,0.7530555725097656,12.0,0.4,0.0,5.0,0.10810810810810811,0.0,0.0,0.6321568489074707,15.0,0.25,2.0,2.0,0.6666666666666666,0.6666666666666667,0.5,0.978787899017334,1.0,0.9090909090909091,9.0,9.0,1
730,a168,b3087,4.0,0.19999999999999996,0.4833333194255829,0.4833333194255829,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.5,0.0,0.0,0.8777777552604675,4.0,0.6666666666666667,4.0,6.0,0.21739130434782608,0.0,0.0,0.7800000309944153,8.0,0.4285714285714286,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
732,a1684,b1651,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,0.6176470588235294,0.5,0.3333333333333333,0.8787573575973511,4.0,0.8518518518518519,20.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.29411764705882354,0.0,0.0,0.7783550024032593,6.0,0.4545454545454546,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
739,a1689,b1647,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.16,0.0,0.0,0.7277167439460754,9.0,0.3076923076923077,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
740,a1690,b1655,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.08163265306122448,0.0,0.0,0.54666668176651,38.0,0.15555555555555556,-26.0,2.0,0.20754716981132076,0.0,0.0,0.5960705876350403,41.0,0.21153846153846156,-30.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
741,a1691,b1643,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.2430935792868538,0.04279193609737543,0.04272854063649043,0.7087616973523633,19.822365918600227,0.35271791851608475,-8.901483453784708,4.663750475465957,0.4782608695652174,0.0,0.0,0.9157894849777222,8.0,0.5789473684210527,3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
749,a17,b3186,4.0,0.19999999999999996,0.5111111402511597,0.5111111402511597,0.0,0.0,0.7857142857142857,0.6708203932499369,0.5,0.8919631242752075,1.0,0.9565217391304348,22.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.08064516129032258,0.0,0.0,0.5365079641342163,55.0,0.12698412698412698,-43.0,4.0,0.3870967741935484,0.0,0.0,0.5738271474838257,15.0,0.4444444444444444,-3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
755,a1707,b1641,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.2430935792868538,0.04279193609737543,0.04272854063649043,0.7087616973523633,19.822365918600227,0.35271791851608475,-8.901483453784708,4.663750475465957,0.0625,0.0,0.0,0.6299346685409546,24.0,0.19999999999999996,-7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
756,a1708,b1631,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.2430935792868538,0.04279193609737543,0.04272854063649043,0.7087616973523633,19.822365918600227,0.35271791851608475,-8.901483453784708,4.663750475465957,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
759,a1709,b1630,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.2430935792868538,0.04279193609737543,0.04272854063649043,0.7087616973523633,19.822365918600227,0.35271791851608475,-8.901483453784708,4.663750475465957,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
761,a1720,b1635,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.13333333333333333,0.0,0.0,0.6888889074325562,13.0,0.2777777777777778,-1.0,3.0,0.11428571428571428,0.0,0.0,0.6095238327980042,24.0,0.1428571428571429,-17.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
764,a1726,b1629,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.2894736842105263,0.0,0.0,0.8542006015777588,17.0,0.4516129032258065,-3.0,9.0,0.4666666666666667,0.0,0.0,0.8007326126098633,12.0,0.5384615384615384,2.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
771,a1744,b1624,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.30434782608695654,0.0,0.0,0.7555555105209351,7.0,0.5,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
775,a1748,b1625,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.19047619047619047,0.0,0.0,0.7344173789024353,32.0,0.2195121951219512,-20.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
780,a1751,b1626,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.1794871794871795,0.0,0.0,0.645714282989502,27.0,0.22857142857142854,-15.0,5.0,0.75,0.6666666666666667,0.5,0.9789474010467529,1.0,0.9473684210526316,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
795,a1763,b1610,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,30.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.1794871794871795,0.0,0.0,0.645714282989502,27.0,0.22857142857142854,-15.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
796,a1764,b1620,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.14285714285714285,0.0,0.0,0.6339181661605835,31.0,0.1842105263157895,-19.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
797,a1767,b1617,3.0,0.4,0.7333333492279053,0.7333333492279053,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.14893617021276595,0.0,0.0,0.6204444169998169,41.0,0.18000000000000005,-29.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
798,a1768,b1609,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.17142857142857143,0.0,0.0,0.6571428775787354,21.0,0.25,-9.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
800,a1776,b1608,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.2430935792868538,0.04279193609737543,0.04272854063649043,0.7087616973523633,19.822365918600227,0.35271791851608475,-8.901483453784708,4.663750475465957,0.0851063829787234,0.0,0.0,0.7398778796195984,19.0,0.2692307692307693,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
802,a1782,b1612,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,1.0,27.0,27.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.1111111111111111,0.0,0.0,0.6222222447395325,18.0,0.25,-6.0,3.0,0.125,0.0,0.0,0.6253968477249146,12.0,0.33333333333333337,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
804,a1783,b1611,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.12195121951219512,0.0,0.0,0.6287037134170532,27.0,0.25,-13.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
805,a1784,b1613,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.10526315789473684,0.0,0.0,0.6396825313568115,18.0,0.25,-4.0,2.0,0.3684210526315789,0.0,0.0,0.8095238208770752,8.0,0.4666666666666667,-1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
821,a1790,b1604,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.25,0.0,0.0,0.7777777910232544,1.0,0.6666666666666667,2.0,2.0,0.2692307692307692,0.0,0.0,0.6173160076141357,15.0,0.31818181818181823,-8.0,5.0,0.11764705882352941,0.0,0.0,0.5626102089881897,22.0,0.18518518518518523,-15.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
825,a1792,b1598,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.24242424242424243,0.0,0.0,0.7113248109817505,18.0,0.3076923076923077,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
829,a1794,b1595,3.0,0.4,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.12280701754385964,0.0,0.0,0.6105982661247253,56.0,0.1384615384615384,-44.0,5.0,0.0851063829787234,0.0,0.0,0.6755555868148804,29.0,0.17142857142857137,-17.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
834,a18,b3183,3.0,0.4,0.6888889074325562,0.6888889074325562,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.29411764705882354,0.0,0.0,0.7783550024032593,6.0,0.4545454545454546,1.0,3.0,0.3076923076923077,0.0,0.0,0.6859198808670044,25.0,0.3421052631578947,-12.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
850,a1801,b1599,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.16666666666666666,0.0,0.0,0.6514285802841187,22.0,0.2142857142857143,-15.0,3.0,0.3333333333333333,0.0,0.0,0.8333333134651184,16.0,0.33333333333333337,-8.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
868,a1816,b1592,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.11904761904761904,0.0,0.0,0.6681899428367615,25.0,0.19354838709677424,-13.0,3.0,0.08771929824561403,0.0,0.0,0.6266666650772095,34.0,0.24444444444444446,-18.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
871,a1817,b1589,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.24,0.0,0.0,0.6723809838294983,14.0,0.30000000000000004,-7.0,4.0,0.48,0.0,0.0,0.7968254089355469,9.0,0.5714285714285714,3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
875,a1820,b1591,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.2608695652173913,0.0,0.0,0.6253968477249146,12.0,0.33333333333333337,-5.0,4.0,0.3142857142857143,0.2886751345948129,0.14285714285714285,0.6584834456443787,20.0,0.3548387096774194,-9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
880,a1824,b1585,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.14285714285714285,0.0,0.0,0.6190476417541504,17.0,0.19047619047619047,-10.0,2.0,0.16,0.0,0.0,0.6819624900817871,9.0,0.3571428571428571,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
881,a1825,b1567,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.18518518518518517,0.0,0.0,0.6173160076141357,16.0,0.2727272727272727,-9.0,3.0,0.3939393939393939,0.35355339059327373,0.2,0.5560271143913269,16.0,0.4482758620689655,-3.0,11.0,0.6666666666666666,0.6666666666666667,0.5,0.9818181991577148,1.0,0.9090909090909091,9.0,9.0,1
884,a1827,b1586,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.23809523809523808,0.0,0.0,0.7288889288902283,9.0,0.4,-2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
885,a1828,b1583,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.23255813953488372,0.0,0.0,0.7446860074996948,36.0,0.21739130434782605,-24.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1
887,a1839,b1568,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.17142857142857143,0.0,0.0,0.6490158438682556,62.0,0.17333333333333334,-48.0,10.0,0.41025641025641024,0.0,0.0,0.8533333539962769,27.0,0.3571428571428571,-12.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
888,a1840,b1577,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.15384615384615385,0.0,0.0,0.7301586866378784,9.0,0.3571428571428571,3.0,3.0,0.16,0.0,0.0,0.6819624900817871,9.0,0.3571428571428571,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
889,a1841,b1575,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,0.42857142857142855,0.4999999999999999,0.3333333333333333,0.9076923131942749,2.0,0.8461538461538461,11.0,11.0,0.08,0.0,0.0,0.6461538076400757,19.0,0.2692307692307693,6.0,6.0,0.17857142857142858,0.0,0.0,0.7347222566604614,13.0,0.38095238095238093,-5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
892,a1845,b1569,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.15555555555555556,0.0,0.0,0.6399999856948853,32.0,0.19999999999999996,-20.0,5.0,0.13333333333333333,0.0,0.0,0.6785714030265808,10.0,0.375,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
894,a1849,b1576,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.625,0.4999999999999999,0.3333333333333333,0.9515151381492615,1.0,0.9090909090909091,10.0,10.0,0.13953488372093023,0.0,0.0,0.6838095188140869,44.0,0.12,-37.0,4.0,0.45161290322580644,0.0,0.0,0.5957671999931335,13.0,0.5185185185185186,1.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
